aborted,assigned_at,buffer_size,buffertime_avg,buffertime_med,created,delivered,delivery_prob,dropped,exp_weight,finished_at,hopcount_avg,hopcount_med,id,latency_avg,latency_med,mobility,msg_interval,overhead_ratio,relayed,removed,response_prob,router,rtt_avg,rtt_med,scenario,seed,sim_time,started,started_at,task_id,ttl,worker,router_fmt,buffer
19355,2018-04-18T11:46:40.890783,50M,2315.1342,99,6437,3734,0.5801,56430,0,2018-04-18T11:54:37.760490,5.2708,5,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['mM']_[50M]_[35,60]",4471.2252,1981,infocom06,"35,60",124.1047,467141,411687,0,MaxPropRouter,,,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['mM']_[50M]_[35,60]",'mM',302400,486498,2018-04-18T11:54:37.760486,0,300,asterion,MaxPropRouter,50
19377,2018-04-18T11:46:40.890784,50M,2351.3302,100,6435,3767,0.5854,56377,0,2018-04-18T11:54:37.760491,5.3114,5,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['me']_[50M]_[35,60]",4739.773,2150,infocom06,"35,60",123.9304,470613,415347,0,MaxPropRouter,,,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['me']_[50M]_[35,60]",'me',302400,489992,2018-04-18T11:54:37.760487,0,300,asterion,MaxPropRouter,50
19595,2018-04-18T11:46:40.890785,50M,2449.2735,101,6430,3726,0.5795,59745,0,2018-04-18T11:54:37.760492,5.3119,5,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['mE']_[50M]_[35,60]",4562.6457,2143,infocom06,"35,60",126.2668,474196,415775,0,MaxPropRouter,,,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['mE']_[50M]_[35,60]",'mE',302400,493793,2018-04-18T11:54:37.760488,0,300,asterion,MaxPropRouter,50
19613,2018-04-18T11:46:40.890786,50M,2365.2125,100,6430,3759,0.5846,57310,0,2018-04-18T11:54:37.760493,5.3259,5,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['sg']_[50M]_[35,60]",4561.3243,2136,infocom06,"35,60",125.7318,476385,420144,0,MaxPropRouter,,,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['sg']_[50M]_[35,60]",'sg',302400,496000,2018-04-18T11:54:37.760489,0,300,asterion,MaxPropRouter,50
19634,2018-04-18T11:46:40.890787,50M,2440.9518,101,6452,3763,0.5832,62778,0,2018-04-18T11:54:37.760494,5.2801,5,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['sM']_[50M]_[35,60]",4547.0428,2000,infocom06,"35,60",126.4924,479754,418193,0,MaxPropRouter,,,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['sM']_[50M]_[35,60]",'sM',302400,499390,2018-04-18T11:54:37.760490,0,300,asterion,MaxPropRouter,50
19541,2018-04-18T11:46:40.890788,50M,2357.9561,100,6420,3810,0.5935,56739,0,2018-04-18T11:54:37.760495,5.3087,5,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['se']_[50M]_[35,60]",4656.7223,2156,infocom06,"35,60",123.5538,474550,418885,0,MaxPropRouter,,,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['se']_[50M]_[35,60]",'se',302400,494093,2018-04-18T11:54:37.760491,0,300,asterion,MaxPropRouter,50
19320,2018-04-18T11:46:40.890789,50M,2465.3261,101,6442,3679,0.5711,59967,0,2018-04-18T11:54:37.760496,5.2756,5,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['sE']_[50M]_[35,60]",4615.0954,2187,infocom06,"35,60",126.4085,468736,409851,0,MaxPropRouter,,,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['sE']_[50M]_[35,60]",'sE',302400,488058,2018-04-18T11:54:37.760492,0,300,asterion,MaxPropRouter,50
19554,2018-04-18T11:46:40.890790,50M,2446.5014,100,6432,3684,0.5728,59889,0,2018-04-18T11:54:37.760497,5.2435,5,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['gM']_[50M]_[35,60]",4566.1094,2061,infocom06,"35,60",127.3377,472796,414144,0,MaxPropRouter,,,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['gM']_[50M]_[35,60]",'gM',302400,492351,2018-04-18T11:54:37.760493,0,300,asterion,MaxPropRouter,50
19445,2018-04-18T11:46:40.890791,50M,2306.7003,101,6449,3736,0.5793,57872,0,2018-04-18T11:54:37.760498,5.3734,5,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['ge']_[50M]_[35,60]",4502.0907,2112,infocom06,"35,60",125.6309,473093,416226,0,MaxPropRouter,,,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['ge']_[50M]_[35,60]",'ge',302400,492539,2018-04-18T11:54:37.760494,0,300,asterion,MaxPropRouter,50
19830,2018-04-18T11:46:40.890792,50M,2333.3959,98,6401,3724,0.5818,58797,0,2018-04-18T11:54:37.760499,5.2892,5,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['gE']_[50M]_[35,60]",4420.4232,1813,infocom06,"35,60",125.6651,471701,414008,0,MaxPropRouter,,,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['gE']_[50M]_[35,60]",'gE',302400,491532,2018-04-18T11:54:37.760495,0,300,asterion,MaxPropRouter,50
19645,2018-04-18T11:46:40.890793,50M,2387.3472,98,6400,3707,0.5792,59833,0,2018-04-18T11:54:37.760500,5.3175,5,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['Me']_[50M]_[35,60]",4527.706,1926,infocom06,"35,60",125.9995,470787,412076,0,MaxPropRouter,,,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['Me']_[50M]_[35,60]",'Me',302400,490433,2018-04-18T11:54:37.760496,0,300,asterion,MaxPropRouter,50
19593,2018-04-18T11:46:40.890794,50M,2436.171,103,6404,3712,0.5796,60052,0,2018-04-18T11:54:37.760501,5.3198,5,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['ME']_[50M]_[35,60]",4547.4828,2146,infocom06,"35,60",127.1762,475790,416844,0,MaxPropRouter,,,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['ME']_[50M]_[35,60]",'ME',302400,495385,2018-04-18T11:54:37.760497,0,300,asterion,MaxPropRouter,50
19353,2018-04-18T11:46:40.890795,50M,2325.399,99,6422,3732,0.5811,57021,0,2018-04-18T11:54:37.760502,5.2843,5,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['eE']_[50M]_[35,60]",4583.0453,2033,infocom06,"35,60",125.06,470456,414571,0,MaxPropRouter,,,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['eE']_[50M]_[35,60]",'eE',302400,489810,2018-04-18T11:54:37.760498,0,300,asterion,MaxPropRouter,50
19679,2018-04-18T11:46:40.890796,50M,2322.0045,99,6446,3825,0.5934,57320,0,2018-04-18T11:54:37.760503,5.3161,5,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['msg']_[50M]_[35,60]",4705.0052,2187,infocom06,"35,60",124.6295,480533,424200,0,MaxPropRouter,,,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['msg']_[50M]_[35,60]",'msg',302400,500214,2018-04-18T11:54:37.760499,0,300,asterion,MaxPropRouter,50
19435,2018-04-18T11:46:40.890797,50M,2402.9501,99,6433,3728,0.5795,58134,0,2018-04-18T11:54:37.760504,5.2664,5,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['msM']_[50M]_[35,60]",4576.9641,2054,infocom06,"35,60",125.2795,470770,413852,0,MaxPropRouter,,,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['msM']_[50M]_[35,60]",'msM',302400,490206,2018-04-18T11:54:37.760500,0,300,asterion,MaxPropRouter,50
19580,2018-04-18T11:46:40.890798,50M,2392.2283,99,6416,3731,0.5815,61534,0,2018-04-18T11:54:37.760505,5.2884,5,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['mse']_[50M]_[35,60]",4752.3514,2125,infocom06,"35,60",128.706,483933,423452,0,MaxPropRouter,,,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['mse']_[50M]_[35,60]",'mse',302400,503515,2018-04-18T11:54:37.760501,0,300,asterion,MaxPropRouter,50
19531,2018-04-18T11:46:40.890799,50M,2371.8299,101,6438,3751,0.5826,58620,0,2018-04-18T11:54:37.760506,5.3029,5,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['msE']_[50M]_[35,60]",4655.7507,2306,infocom06,"35,60",124.9581,472469,414886,0,MaxPropRouter,,,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['msE']_[50M]_[35,60]",'msE',302400,492002,2018-04-18T11:54:37.760502,0,300,asterion,MaxPropRouter,50
19764,2018-04-18T11:46:40.890800,50M,2356.0906,99,6444,3764,0.5841,56577,0,2018-04-18T11:54:37.760507,5.3358,5,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['mgM']_[50M]_[35,60]",4625.2022,2200,infocom06,"35,60",124.7513,473328,417675,0,MaxPropRouter,,,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['mgM']_[50M]_[35,60]",'mgM',302400,493094,2018-04-18T11:54:37.760503,0,300,asterion,MaxPropRouter,50
19740,2018-04-18T11:46:40.890801,50M,2398.8179,100,6453,3685,0.5711,60043,0,2018-04-18T11:54:37.760508,5.3566,5,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['mge']_[50M]_[35,60]",4572.1227,2129,infocom06,"35,60",127.4801,473449,414547,0,MaxPropRouter,,,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['mge']_[50M]_[35,60]",'mge',302400,493191,2018-04-18T11:54:37.760504,0,300,asterion,MaxPropRouter,50
19671,2018-04-18T11:46:40.890802,50M,2382.0956,101,6442,3743,0.581,59126,0,2018-04-18T11:54:37.760509,5.2108,5,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['mgE']_[50M]_[35,60]",4620.8349,2023,infocom06,"35,60",125.6027,473874,415739,0,MaxPropRouter,,,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['mgE']_[50M]_[35,60]",'mgE',302400,493546,2018-04-18T11:54:37.760505,0,300,asterion,MaxPropRouter,50
19742,2018-04-18T11:46:40.890803,50M,2526.2893,104,6437,3725,0.5787,63428,0,2018-04-18T11:54:37.760510,5.2282,5,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['meE']_[50M]_[35,60]",4785.1925,2467,infocom06,"35,60",125.8129,472378,410049,0,MaxPropRouter,,,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['meE']_[50M]_[35,60]",'meE',302400,492122,2018-04-18T11:54:37.760506,0,300,asterion,MaxPropRouter,50
19634,2018-04-18T11:46:40.890804,50M,2348.1606,99,6413,3737,0.5827,57897,0,2018-04-18T11:54:37.760511,5.3613,5,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['sgM']_[50M]_[35,60]",4733.6248,2164,infocom06,"35,60",125.0867,471186,414267,0,MaxPropRouter,,,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['sgM']_[50M]_[35,60]",'sgM',302400,490822,2018-04-18T11:54:37.760507,0,300,asterion,MaxPropRouter,50
19577,2018-04-18T11:46:40.890805,50M,2488.6459,103,6430,3684,0.5729,63651,0,2018-04-18T11:54:37.760512,5.2839,5,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['sge']_[50M]_[35,60]",4478.6566,2130,infocom06,"35,60",127.2131,472337,409868,0,MaxPropRouter,,,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['sge']_[50M]_[35,60]",'sge',302400,491915,2018-04-18T11:54:37.760508,0,300,asterion,MaxPropRouter,50
19557,2018-04-18T11:46:40.890806,50M,2485.0837,102,6445,3722,0.5775,59627,0,2018-04-18T11:54:37.760513,5.3307,5,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['sgE']_[50M]_[35,60]",4685.7638,2246,infocom06,"35,60",127.5398,478425,419840,0,MaxPropRouter,,,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['sgE']_[50M]_[35,60]",'sgE',302400,497983,2018-04-18T11:54:37.760509,0,300,asterion,MaxPropRouter,50
19454,2018-04-18T11:46:40.890807,50M,2378.025,99,6420,3767,0.5868,57965,0,2018-04-18T11:54:37.760514,5.2724,5,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['sMe']_[50M]_[35,60]",4685.1686,2158,infocom06,"35,60",124.4831,472695,415699,0,MaxPropRouter,,,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['sMe']_[50M]_[35,60]",'sMe',302400,492151,2018-04-18T11:54:37.760510,0,300,asterion,MaxPropRouter,50
19447,2018-04-18T11:46:40.890808,50M,2380.9663,101,6444,3690,0.5726,59558,0,2018-04-18T11:54:37.760515,5.2461,5,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['sME']_[50M]_[35,60]",4316.4702,1917,infocom06,"35,60",125.2407,465828,407420,0,MaxPropRouter,,,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['sME']_[50M]_[35,60]",'sME',302400,485277,2018-04-18T11:54:37.760511,0,300,asterion,MaxPropRouter,50
19608,2018-04-18T11:46:40.890809,50M,2366.4202,100,6428,3742,0.5821,59104,0,2018-04-18T11:54:37.760516,5.3258,5,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['seE']_[50M]_[35,60]",4507.4939,2152,infocom06,"35,60",125.3511,472806,414797,0,MaxPropRouter,,,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['seE']_[50M]_[35,60]",'seE',302400,492415,2018-04-18T11:54:37.760512,0,300,asterion,MaxPropRouter,50
19533,2018-04-18T11:46:40.890810,50M,2481.3361,102,6412,3594,0.5605,64581,0,2018-04-18T11:54:37.760517,5.3061,5,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['gMe']_[50M]_[35,60]",4465.7003,1961,infocom06,"35,60",130.1383,471311,407995,0,MaxPropRouter,,,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['gMe']_[50M]_[35,60]",'gMe',302400,490846,2018-04-18T11:54:37.760513,0,300,asterion,MaxPropRouter,50
19568,2018-04-18T11:46:40.890811,50M,2390.7138,99,6417,3664,0.571,60321,0,2018-04-18T11:54:37.760518,5.2391,5,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['gME']_[50M]_[35,60]",4492.994,2011,infocom06,"35,60",126.1307,465807,406661,0,MaxPropRouter,,,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['gME']_[50M]_[35,60]",'gME',302400,485376,2018-04-18T11:54:37.760514,0,300,asterion,MaxPropRouter,50
19517,2018-04-18T11:46:40.890812,50M,2439.6424,104,6442,3694,0.5734,59718,0,2018-04-18T11:54:37.760519,5.3917,5,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['geE']_[50M]_[35,60]",4635.3192,2247,infocom06,"35,60",126.0184,469206,410627,0,MaxPropRouter,,,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['geE']_[50M]_[35,60]",'geE',302400,488724,2018-04-18T11:54:37.760515,0,300,asterion,MaxPropRouter,50
19531,2018-04-18T11:46:40.890813,50M,2381.0401,100,6424,3727,0.5802,59583,0,2018-04-18T11:54:37.760520,5.2358,5,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['MeE']_[50M]_[35,60]",4469.59,1906,infocom06,"35,60",125.7338,472337,413890,0,MaxPropRouter,,,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['MeE']_[50M]_[35,60]",'MeE',302400,491870,2018-04-18T11:54:37.760516,0,300,asterion,MaxPropRouter,50
19538,2018-04-18T11:46:40.890814,50M,2411.5564,100,6439,3731,0.5794,61487,0,2018-04-18T11:54:37.760521,5.3324,5,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['msgM']_[50M]_[35,60]",4562.9887,2145,infocom06,"35,60",125.5395,472119,411675,0,MaxPropRouter,,,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['msgM']_[50M]_[35,60]",'msgM',302400,491659,2018-04-18T11:54:37.760517,0,300,asterion,MaxPropRouter,50
19550,2018-04-18T11:46:40.890815,50M,2439.8981,100,6448,3721,0.5771,60394,0,2018-04-18T11:54:37.760522,5.1629,5,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['msge']_[50M]_[35,60]",4555.9159,2034,infocom06,"35,60",125.0524,469041,409797,0,MaxPropRouter,,,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['msge']_[50M]_[35,60]",'msge',302400,488593,2018-04-18T11:54:37.760518,0,300,asterion,MaxPropRouter,50
19650,2018-04-18T11:46:40.890816,50M,2351.5787,98,6445,3791,0.5882,57888,0,2018-04-18T11:54:37.760523,5.2564,5,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['msgE']_[50M]_[35,60]",4556.6552,1930,infocom06,"35,60",124.4437,475557,418783,0,MaxPropRouter,,,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['msgE']_[50M]_[35,60]",'msgE',302400,495209,2018-04-18T11:54:37.760519,0,300,asterion,MaxPropRouter,50
19725,2018-04-18T11:46:40.890817,50M,2420.0768,102,6426,3715,0.5781,59701,0,2018-04-18T11:54:37.760524,5.2711,5,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['msMe']_[50M]_[35,60]",4519.2285,2056,infocom06,"35,60",125.0097,468126,409520,0,MaxPropRouter,,,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['msMe']_[50M]_[35,60]",'msMe',302400,487852,2018-04-18T11:54:37.760520,0,300,asterion,MaxPropRouter,50
19577,2018-04-18T11:46:40.890818,50M,2398.9309,100,6427,3697,0.5752,59946,0,2018-04-18T11:54:37.760525,5.3714,5,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['msME']_[50M]_[35,60]",4436.0241,2040,infocom06,"35,60",126.4193,471069,412245,0,MaxPropRouter,,,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['msME']_[50M]_[35,60]",'msME',302400,490647,2018-04-18T11:54:37.760521,0,300,asterion,MaxPropRouter,50
19609,2018-04-18T11:46:40.890819,50M,2447.3958,101,6444,3665,0.5687,60510,0,2018-04-18T11:54:37.760526,5.3209,5,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['mseE']_[50M]_[35,60]",4637.0922,2106,infocom06,"35,60",128.4532,474446,415037,0,MaxPropRouter,,,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['mseE']_[50M]_[35,60]",'mseE',302400,494057,2018-04-18T11:54:37.760522,0,300,asterion,MaxPropRouter,50
19553,2018-04-18T11:46:40.890820,50M,2418.2086,103,6427,3751,0.5836,58161,0,2018-04-18T11:54:37.760527,5.3274,5,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['mgMe']_[50M]_[35,60]",4753.2749,2276,infocom06,"35,60",124.253,469824,412674,0,MaxPropRouter,,,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['mgMe']_[50M]_[35,60]",'mgMe',302400,489378,2018-04-18T11:54:37.760523,0,300,asterion,MaxPropRouter,50
19464,2018-04-18T11:46:40.890821,50M,2351.2241,97,6439,3761,0.5841,58462,0,2018-04-18T11:54:37.760528,5.2962,5,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['mgME']_[50M]_[35,60]",4578.3084,2015,infocom06,"35,60",127.0117,481452,424030,0,MaxPropRouter,,,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['mgME']_[50M]_[35,60]",'mgME',302400,500918,2018-04-18T11:54:37.760524,0,300,asterion,MaxPropRouter,50
19724,2018-04-18T11:46:40.890822,50M,2385.5565,100,6426,3742,0.5823,60222,0,2018-04-18T11:54:37.760529,5.2362,5,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['mgeE']_[50M]_[35,60]",4488.6024,1993,infocom06,"35,60",125.9861,475182,416017,0,MaxPropRouter,,,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['mgeE']_[50M]_[35,60]",'mgeE',302400,494908,2018-04-18T11:54:37.760525,0,300,asterion,MaxPropRouter,50
19725,2018-04-18T11:46:40.890823,50M,2367.6049,102,6422,3786,0.5895,58281,0,2018-04-18T11:54:37.760530,5.3362,5,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['mMeE']_[50M]_[35,60]",4420.1545,1821,infocom06,"35,60",124.5811,475450,418111,0,MaxPropRouter,,,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['mMeE']_[50M]_[35,60]",'mMeE',302400,495176,2018-04-18T11:54:37.760526,0,300,asterion,MaxPropRouter,50
19620,2018-04-18T11:46:40.890824,50M,2463.3445,103,6418,3700,0.5765,59600,0,2018-04-18T11:54:37.760531,5.2873,5,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['sgMe']_[50M]_[35,60]",4576.6381,2110,infocom06,"35,60",125.0924,466542,408031,0,MaxPropRouter,,,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['sgMe']_[50M]_[35,60]",'sgMe',302400,486164,2018-04-18T11:54:37.760527,0,300,asterion,MaxPropRouter,50
19606,2018-04-18T11:46:40.890825,50M,2484.5397,104,6440,3727,0.5787,61153,0,2018-04-18T11:54:37.760532,5.2868,5,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['sgME']_[50M]_[35,60]",4700.2444,2356,infocom06,"35,60",125.894,472934,413098,0,MaxPropRouter,,,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['sgME']_[50M]_[35,60]",'sgME',302400,492542,2018-04-18T11:54:37.760528,0,300,asterion,MaxPropRouter,50
19691,2018-04-18T11:46:40.890826,50M,2464.7338,103,6415,3657,0.5701,61810,0,2018-04-18T11:54:37.760533,5.2229,5,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['sgeE']_[50M]_[35,60]",4529.5288,2021,infocom06,"35,60",127.073,468363,407643,0,MaxPropRouter,,,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['sgeE']_[50M]_[35,60]",'sgeE',302400,488055,2018-04-18T11:54:37.760529,0,300,asterion,MaxPropRouter,50
19658,2018-04-18T11:46:40.890827,50M,2391.2742,101,6440,3762,0.5842,58555,0,2018-04-18T11:54:37.760534,5.2339,5,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['sMeE']_[50M]_[35,60]",4525.1037,2020,infocom06,"35,60",125.3881,475472,417908,0,MaxPropRouter,,,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['sMeE']_[50M]_[35,60]",'sMeE',302400,495132,2018-04-18T11:54:37.760530,0,300,asterion,MaxPropRouter,50
19545,2018-04-18T11:46:40.890828,50M,2373.2218,102,6417,3752,0.5847,58551,0,2018-04-18T11:54:37.760535,5.3041,5,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['gMeE']_[50M]_[35,60]",4524.4547,2096,infocom06,"35,60",125.5834,474941,417435,0,MaxPropRouter,,,"infocom06_MaxPropRouter_[300]ttl_[302400]s_seed['gMeE']_[50M]_[35,60]",'gMeE',302400,494488,2018-04-18T11:54:37.760531,0,300,asterion,MaxPropRouter,50
21530,2018-04-18T11:46:40.890879,200M,6381.2209,5012,20886,9680,0.4635,679312,0,2018-04-18T11:54:37.760586,3.7378,3,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['m']_[200M]_[5,25]",6514.3583,5208,infocom06,"5,25",111.4765,1088773,417221,0,EpidemicRouter,,,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['m']_[200M]_[5,25]",'m',302400,1110305,2018-04-18T11:54:37.760582,0,300,asterion,EpidemicRouter,200
21573,2018-04-18T11:46:40.890880,200M,6418.1045,5071,20784,9579,0.4609,683787,0,2018-04-18T11:54:37.760587,3.7817,3,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['M']_[200M]_[5,25]",6536.8591,5191,infocom06,"5,25",113.5011,1096806,420679,0,EpidemicRouter,,,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['M']_[200M]_[5,25]",'M',302400,1118381,2018-04-18T11:54:37.760583,0,300,asterion,EpidemicRouter,200
21658,2018-04-18T11:46:40.890881,200M,6398.364,5066,20919,9608,0.4593,675367,0,2018-04-18T11:54:37.760588,3.7488,3,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['ms']_[200M]_[5,25]",6542.1247,5145,infocom06,"5,25",111.6593,1082431,414774,0,EpidemicRouter,,,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['ms']_[200M]_[5,25]",'ms',302400,1104091,2018-04-18T11:54:37.760584,0,300,asterion,EpidemicRouter,200
21731,2018-04-18T11:46:40.890882,200M,6384.2049,5036,20851,9689,0.4647,678961,0,2018-04-18T11:54:37.760589,3.8292,3,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mg']_[200M]_[5,25]",6608.1216,5301,infocom06,"5,25",110.7963,1083194,411827,0,EpidemicRouter,,,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mg']_[200M]_[5,25]",'mg',302400,1104926,2018-04-18T11:54:37.760585,0,300,asterion,EpidemicRouter,200
21617,2018-04-18T11:46:40.890883,200M,6382.2404,5016,20850,9501,0.4557,679239,0,2018-04-18T11:54:37.760590,3.7739,3,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mM']_[200M]_[5,25]",6580.2873,5229,infocom06,"5,25",113.4003,1086917,415454,0,EpidemicRouter,,,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mM']_[200M]_[5,25]",'mM',302400,1108536,2018-04-18T11:54:37.760586,0,300,asterion,EpidemicRouter,200
21790,2018-04-18T11:46:40.890884,200M,6397.1652,5068,21004,9720,0.4628,691917,0,2018-04-18T11:54:37.760591,3.7713,3,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['me']_[200M]_[5,25]",6735.7583,5471,infocom06,"5,25",111.8456,1096859,412650,0,EpidemicRouter,,,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['me']_[200M]_[5,25]",'me',302400,1118651,2018-04-18T11:54:37.760587,0,300,asterion,EpidemicRouter,200
21662,2018-04-18T11:46:40.890885,200M,6401.4369,5095,20898,9639,0.4612,682311,0,2018-04-18T11:54:37.760592,3.8157,3,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mE']_[200M]_[5,25]",6682.1329,5315,infocom06,"5,25",111.7276,1086581,411913,0,EpidemicRouter,,,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mE']_[200M]_[5,25]",'mE',302400,1108245,2018-04-18T11:54:37.760588,0,300,asterion,EpidemicRouter,200
21521,2018-04-18T11:46:40.890886,200M,6363.1442,5007,20742,9652,0.4653,680852,0,2018-04-18T11:54:37.760593,3.7729,3,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sg']_[200M]_[5,25]",6673.3107,5297,infocom06,"5,25",111.9117,1089824,416564,0,EpidemicRouter,,,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sg']_[200M]_[5,25]",'sg',302400,1111347,2018-04-18T11:54:37.760589,0,300,asterion,EpidemicRouter,200
21724,2018-04-18T11:46:40.890887,200M,6364.5391,5077,20852,9737,0.467,686435,0,2018-04-18T11:54:37.760594,3.7678,3,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sM']_[200M]_[5,25]",6642.8406,5367,infocom06,"5,25",110.6338,1086978,408117,0,EpidemicRouter,,,"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sM']_[200M]_[5,25]",'sM',302400,1108704,2018-04-18T11:54:37.760590,0,300,asterion,EpidemicRouter,200
