id,scenario,sim_time,created,started,relayed,aborted,dropped,removed,delivered,delivery_prob,response_prob,overhead_ratio,latency_avg,latency_med,hopcount_avg,hopcount_med,buffertime_avg,buffertime_med,distance_avg,d_dist_avg,task_id,execution_assigned,execution_started,execution_finished,worker
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sgM']_[50M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sgM']_[50M]_[25,35]",302400.0,10254,1061628,1040398,21228,877086,167132,4358,0.425,0.0,237.7329,6998.7162,5998.0,4.6372,4,2497.2154,1495.0,0.0,0.0,5,2018-05-04T04:52:02.752657,2018-05-04T04:52:02.794300,2018-05-04T10:18:00.312228,asterion
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sge']_[50M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sge']_[50M]_[25,35]",302400.0,10235,1066259,1044919,21339,879509,169074,4288,0.419,0.0,242.6845,6858.4844,5850.0,4.6147,4,2503.6103,1486.0,0.0,0.0,5,2018-05-04T04:52:02.752657,2018-05-04T04:52:02.794300,2018-05-04T10:18:00.312228,asterion
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sgE']_[50M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sgE']_[50M]_[25,35]",302400.0,10240,1059425,1038154,21269,878500,163605,4191,0.4093,0.0,246.7103,6895.1541,5867.0,4.6318,4,2502.3733,1484.0,0.0,0.0,5,2018-05-04T04:52:02.752657,2018-05-04T04:52:02.794300,2018-05-04T10:18:00.312228,asterion
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sMe']_[50M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sMe']_[50M]_[25,35]",302400.0,10249,1070508,1049068,21438,883445,169372,4267,0.4163,0.0,244.8561,6753.9084,5773.0,4.6796,4,2512.0335,1499.0,0.0,0.0,5,2018-05-04T04:52:02.752657,2018-05-04T04:52:02.794300,2018-05-04T10:18:00.312228,asterion
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sME']_[50M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sME']_[50M]_[25,35]",302400.0,10245,1067150,1045831,21318,882408,167237,4325,0.4222,0.0,240.8106,7005.7519,6149.0,4.6825,4,2508.6015,1485.0,0.0,0.0,5,2018-05-04T04:52:02.752657,2018-05-04T04:52:02.794300,2018-05-04T10:18:00.312228,asterion
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['seE']_[50M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['seE']_[50M]_[25,35]",302400.0,10248,1069266,1047923,21341,882100,169626,4257,0.4154,0.0,245.1647,6792.265,5584.0,4.6197,4,2511.3369,1515.0,0.0,0.0,5,2018-05-04T04:52:02.752657,2018-05-04T04:52:02.794300,2018-05-04T10:18:00.312228,asterion
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['gMe']_[50M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['gMe']_[50M]_[25,35]",302400.0,10248,1070006,1048623,21382,891347,160919,4323,0.4218,0.0,241.5684,6941.5635,5941.0,4.7016,4,2498.5298,1505.0,0.0,0.0,5,2018-05-04T04:52:02.752657,2018-05-04T04:52:02.794300,2018-05-04T10:18:00.312228,asterion
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['gME']_[50M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['gME']_[50M]_[25,35]",302400.0,10241,1059496,1038146,21348,871880,170098,4295,0.4194,0.0,240.7104,6861.546,5648.0,4.5867,4,2497.5049,1507.0,0.0,0.0,5,2018-05-04T04:52:02.752657,2018-05-04T04:52:02.794300,2018-05-04T10:18:00.312228,asterion
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['geE']_[50M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['geE']_[50M]_[25,35]",302400.0,10257,1068135,1046818,21315,888729,161948,4302,0.4194,0.0,242.3329,6953.4598,6013.0,4.5925,4,2482.8538,1496.0,0.0,0.0,5,2018-05-04T04:52:02.752657,2018-05-04T04:52:02.794300,2018-05-04T10:18:00.312228,asterion
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['MeE']_[50M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['MeE']_[50M]_[25,35]",302400.0,10254,1058115,1036772,21341,884004,156546,4312,0.4205,0.0,239.4388,6949.5972,5925.0,4.6146,4,2523.3892,1506.0,0.0,0.0,5,2018-05-04T04:52:02.752657,2018-05-04T04:52:02.794300,2018-05-04T10:18:00.312228,asterion
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['msgM']_[50M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['msgM']_[50M]_[25,35]",302400.0,10249,1075952,1054438,21512,888371,170014,4257,0.4154,0.0,246.6951,6835.2382,5832.0,4.6108,4,2488.546,1491.0,0.0,0.0,5,2018-05-04T04:52:02.752657,2018-05-04T04:52:02.794300,2018-05-04T10:18:00.312228,asterion
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['msge']_[50M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['msge']_[50M]_[25,35]",302400.0,10241,1054623,1033027,21594,873596,163320,4262,0.4162,0.0,241.3808,6792.6736,5787.0,4.6061,4,2523.0918,1514.0,0.0,0.0,5,2018-05-04T04:52:02.752657,2018-05-04T04:52:02.794300,2018-05-04T10:18:00.312228,asterion
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['msgE']_[50M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['msgE']_[50M]_[25,35]",302400.0,10249,1075243,1053842,21399,890094,167468,4419,0.4312,0.0,237.4797,7025.4994,5895.0,4.6085,4,2499.1699,1515.0,0.0,0.0,5,2018-05-04T04:52:02.752657,2018-05-04T04:52:02.794300,2018-05-04T10:18:00.312228,asterion
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['msMe']_[50M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['msMe']_[50M]_[25,35]",302400.0,10266,1061934,1040455,21477,886096,158090,4337,0.4225,0.0,238.902,7012.0558,6102.0,4.709,4,2502.0654,1505.0,0.0,0.0,5,2018-05-04T04:52:02.752657,2018-05-04T04:52:02.794300,2018-05-04T10:18:00.312228,asterion
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['msME']_[50M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['msME']_[50M]_[25,35]",302400.0,10260,1060423,1038882,21539,874916,167849,4263,0.4155,0.0,242.6974,6954.1351,5922.0,4.6969,4,2501.4436,1478.0,0.0,0.0,5,2018-05-04T04:52:02.752657,2018-05-04T04:52:02.794300,2018-05-04T10:18:00.312228,asterion
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mseE']_[50M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mseE']_[50M]_[25,35]",302400.0,10263,1067757,1046384,21371,888335,161926,4233,0.4125,0.0,246.1968,6930.2851,6064.0,4.6645,4,2491.5328,1485.0,0.0,0.0,5,2018-05-04T04:52:02.752657,2018-05-04T04:52:02.794300,2018-05-04T10:18:00.312228,asterion
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mgMe']_[50M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mgMe']_[50M]_[25,35]",302400.0,10273,1066207,1044734,21472,887964,160456,4293,0.4179,0.0,242.3576,6968.0743,5877.0,4.689,4,2504.9562,1493.0,0.0,0.0,5,2018-05-04T04:52:02.752657,2018-05-04T04:52:02.794300,2018-05-04T10:18:00.312228,asterion
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mgME']_[50M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mgME']_[50M]_[25,35]",302400.0,10244,1062156,1040761,21393,885316,159356,4214,0.4114,0.0,245.977,7024.957,6015.0,4.729,4,2487.3157,1497.0,0.0,0.0,5,2018-05-04T04:52:02.752657,2018-05-04T04:52:02.794300,2018-05-04T10:18:00.312228,asterion
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mgeE']_[50M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mgeE']_[50M]_[25,35]",302400.0,10248,1073130,1051601,21527,886989,168554,4320,0.4215,0.0,242.4262,6791.5481,5743.0,4.591,4,2511.6155,1517.0,0.0,0.0,5,2018-05-04T04:52:02.752657,2018-05-04T04:52:02.794300,2018-05-04T10:18:00.312228,asterion
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mMeE']_[50M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mMeE']_[50M]_[25,35]",302400.0,10247,1069215,1047828,21385,887476,164107,4212,0.411,0.0,247.7721,6890.6847,5843.0,4.7858,4,2517.0839,1520.0,0.0,0.0,5,2018-05-04T04:52:02.752657,2018-05-04T04:52:02.794300,2018-05-04T10:18:00.312228,asterion
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sgMe']_[50M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sgMe']_[50M]_[25,35]",302400.0,10258,1069644,1048302,21340,884502,167731,4232,0.4126,0.0,246.7084,6798.6957,5726.0,4.6545,4,2502.3254,1490.0,0.0,0.0,5,2018-05-04T04:52:02.752657,2018-05-04T04:52:02.794300,2018-05-04T10:18:00.312228,asterion
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sgME']_[50M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sgME']_[50M]_[25,35]",302400.0,10247,1064052,1042659,21391,883215,163387,4216,0.4114,0.0,246.31,7032.5377,6106.0,4.6461,4,2511.9132,1517.0,0.0,0.0,5,2018-05-04T04:52:02.752657,2018-05-04T04:52:02.794300,2018-05-04T10:18:00.312228,asterion
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sgeE']_[50M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sgeE']_[50M]_[25,35]",302400.0,10235,1070045,1048662,21382,883701,168853,4256,0.4158,0.0,245.3961,6852.575,5951.0,4.5609,4,2515.0866,1509.0,0.0,0.0,5,2018-05-04T04:52:02.752657,2018-05-04T04:52:02.794300,2018-05-04T10:18:00.312228,asterion
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sMeE']_[50M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sMeE']_[50M]_[25,35]",302400.0,10246,1072181,1050725,21455,888336,166102,4344,0.424,0.0,240.8796,6951.2238,5924.0,4.6192,4,2503.5079,1509.0,0.0,0.0,5,2018-05-04T04:52:02.752657,2018-05-04T04:52:02.794300,2018-05-04T10:18:00.312228,asterion
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['gMeE']_[50M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['gMeE']_[50M]_[25,35]",302400.0,10262,1079545,1058077,21466,894882,167116,4305,0.4195,0.0,244.7786,7004.0386,6006.0,4.7384,4,2512.9472,1508.0,0.0,0.0,5,2018-05-04T04:52:02.752657,2018-05-04T04:52:02.794300,2018-05-04T10:18:00.312228,asterion
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['m']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['m']_[75M]_[25,35]",302400.0,10249,1060124,1038447,21676,789379,252299,4825,0.4708,0.0,214.2222,6452.5144,5197.0,4.2553,4,3445.2094,2219.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['M']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['M']_[75M]_[25,35]",302400.0,10246,1062739,1041259,21478,787401,257235,4804,0.4689,0.0,215.7483,6628.8899,5307.0,4.3988,4,3476.2696,2258.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['ms']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['ms']_[75M]_[25,35]",302400.0,10252,1054791,1033289,21500,789287,247244,4808,0.469,0.0,213.9104,6640.4559,5437.0,4.3012,4,3458.7225,2290.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mg']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mg']_[75M]_[25,35]",302400.0,10245,1053330,1031879,21449,781112,253978,4788,0.4673,0.0,214.5136,6558.3747,5382.0,4.2968,4,3482.4878,2250.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mM']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mM']_[75M]_[25,35]",302400.0,10245,1058721,1037218,21501,781148,259323,4811,0.4696,0.0,214.593,6609.2715,5323.0,4.2698,4,3436.5211,2212.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['me']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['me']_[75M]_[25,35]",302400.0,10244,1055016,1033611,21403,778543,258211,4775,0.4661,0.0,215.463,6484.4264,5260.0,4.3324,4,3465.1092,2230.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mE']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mE']_[75M]_[25,35]",302400.0,10267,1056055,1034638,21415,780824,257111,4817,0.4692,0.0,213.7889,6548.8088,5320.0,4.2998,4,3488.1248,2269.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sg']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sg']_[75M]_[25,35]",302400.0,10245,1059685,1038231,21452,789852,251625,4810,0.4695,0.0,214.8484,6494.1374,5333.0,4.3206,4,3472.5239,2280.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sM']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sM']_[75M]_[25,35]",302400.0,10249,1063883,1042505,21376,789272,256378,4868,0.475,0.0,213.1547,6598.8613,5361.0,4.3046,4,3460.8458,2251.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['se']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['se']_[75M]_[25,35]",302400.0,10250,1053414,1031991,21421,780477,254842,4832,0.4714,0.0,212.5743,6598.4118,5380.0,4.2858,4,3441.7406,2219.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sE']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sE']_[75M]_[25,35]",302400.0,10259,1062586,1041058,21526,788960,255289,4805,0.4684,0.0,215.6614,6625.5494,5395.0,4.3041,4,3451.7841,2263.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['gM']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['gM']_[75M]_[25,35]",302400.0,10247,1061158,1039620,21536,785725,257299,4754,0.4639,0.0,217.6832,6505.6708,5170.0,4.3029,4,3484.5795,2297.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['ge']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['ge']_[75M]_[25,35]",302400.0,10256,1071121,1049637,21482,796672,256188,4807,0.4687,0.0,217.3559,6507.7847,5243.0,4.3341,4,3418.9735,2268.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['gE']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['gE']_[75M]_[25,35]",302400.0,10243,1050793,1029306,21485,779998,252595,4859,0.4744,0.0,210.8349,6712.1875,5492.0,4.3056,4,3479.1452,2250.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['Me']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['Me']_[75M]_[25,35]",302400.0,10232,1058951,1037551,21398,782838,258064,4833,0.4723,0.0,213.6805,6565.3606,5197.0,4.2708,4,3483.8548,2238.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['ME']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['ME']_[75M]_[25,35]",302400.0,10243,1057756,1036164,21591,788276,251227,4832,0.4717,0.0,213.4379,6641.1614,5461.0,4.3346,4,3472.3372,2268.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['eE']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['eE']_[75M]_[25,35]",302400.0,10257,1058527,1036986,21539,786882,253371,4834,0.4713,0.0,213.5192,6588.6336,5321.0,4.289,4,3422.5923,2252.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['msg']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['msg']_[75M]_[25,35]",302400.0,10259,1048846,1027462,21382,786174,244510,4886,0.4763,0.0,209.2869,6609.9075,5373.0,4.2493,4,3468.1083,2261.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['msM']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['msM']_[75M]_[25,35]",302400.0,10254,1056651,1034996,21653,783198,254895,4869,0.4748,0.0,211.5685,6550.633,5365.0,4.3077,4,3440.0378,2218.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mse']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mse']_[75M]_[25,35]",302400.0,10250,1061683,1040232,21449,788968,254472,4907,0.4787,0.0,210.9894,6630.0831,5472.0,4.2792,4,3485.3899,2260.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['msE']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['msE']_[75M]_[25,35]",302400.0,10264,1052229,1030902,21325,785763,248407,4824,0.47,0.0,212.7027,6561.3331,5373.0,4.2643,4,3471.0485,2278.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mgM']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mgM']_[75M]_[25,35]",302400.0,10238,1058554,1037127,21425,786643,253620,4832,0.472,0.0,213.6372,6541.511,5351.0,4.2962,4,3459.292,2229.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mge']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mge']_[75M]_[25,35]",302400.0,10266,1056025,1034636,21387,779823,257981,4795,0.4671,0.0,214.7739,6635.5082,5399.0,4.2978,4,3487.8114,2275.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mgE']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['mgE']_[75M]_[25,35]",302400.0,10252,1066225,1044685,21538,795361,252477,4931,0.481,0.0,210.8607,6623.0245,5517.0,4.3164,4,3434.969,2258.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['meE']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['meE']_[75M]_[25,35]",302400.0,10246,1049761,1028425,21334,791177,240468,4798,0.4683,0.0,213.3445,6517.722,5227.0,4.2624,4,3446.278,2288.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
"infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sgM']_[75M]_[25,35]","infocom06_EpidemicRouter_[300]ttl_[302400]s_seed['sgM']_[75M]_[25,35]",302400.0,10254,1050981,1029343,21636,777788,254872,4854,0.4734,0.0,211.0608,6626.0843,5528.0,4.3513,4,3484.0066,2252.0,0.0,0.0,11,2018-05-04T04:52:11.810562,2018-05-04T04:52:11.822573,2018-05-04T11:49:40.251630,S30
