"id","scenario","mobility","router","nodes","ttl","seed","buffer_size","message_interval","sim_time","created","started","relayed","aborted","dropped","removed","delivered","delivery_prob","response_prob","overhead_ratio","latency_avg","latency_med","hopcount_avg","hopcount_med","buffertime_avg","buffertime_med","distance_avg","d_dist_avg","speed_avg","mobility","router","nodes","ttl","seed","buffer_size","message_interval","exp_weight","task_id","execution_assigned","execution_started","execution_finished","worker"
"cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[5481]_[200M]_[60, 120]_w[3]","cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[5481]_[200M]_[60, 120]_w[3]","cdmx","EpidemicOracle","200","300","5481","200","60, 120",21600,240,60957,60957,0,0,20360,221,0.9208,0,274.8235,1737.5928,1622,4.4344,4,740.1282,630,7264.64319553979,7178.72934261975,5.08144254991002,"cdmx","EpidemicOracle",200,300,5481,200,"60, 120",3,77,"2018-08-31T03:04:45.623343","2018-08-31T03:04:45.624231","2018-08-31T03:41:03.406533","S30"
"cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[11778]_[200M]_[60, 120]_w[3]","cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[11778]_[200M]_[60, 120]_w[3]","cdmx","EpidemicOracle","200","300","11778","200","60, 120",21600,240,61560,61560,0,0,21571,214,0.8917,0,286.6636,2044.1075,1955,4.7009,5,895.8702,675,7341.4229410427,7160.94790198808,"Infinity","cdmx","EpidemicOracle",200,300,11778,200,"60, 120",3,77,"2018-08-31T03:04:45.623343","2018-08-31T03:04:45.624231","2018-08-31T03:41:03.406533","S30"
"cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[96617]_[200M]_[60, 120]_w[3]","cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[96617]_[200M]_[60, 120]_w[3]","cdmx","EpidemicOracle","200","300","96617","200","60, 120",21600,240,62638,62638,0,0,21564,218,0.9083,0,286.3303,1830.8349,1765,4.3991,4,803.046,640,7675.89720088209,7614.24262873486,5.10178140444251,"cdmx","EpidemicOracle",200,300,96617,200,"60, 120",3,77,"2018-08-31T03:04:45.623343","2018-08-31T03:04:45.624231","2018-08-31T03:41:03.406533","S30"
"cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[52770]_[200M]_[60, 120]_w[3]","cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[52770]_[200M]_[60, 120]_w[3]","cdmx","EpidemicOracle","200","300","52770","200","60, 120",21600,240,59746,59746,0,0,19544,216,0.9,0,275.6019,1860.2407,1752,4.6111,5,799.1466,650,7331.10641414248,7280.90773993503,4.8317124807759,"cdmx","EpidemicOracle",200,300,52770,200,"60, 120",3,77,"2018-08-31T03:04:45.623343","2018-08-31T03:04:45.624231","2018-08-31T03:41:03.406533","S30"
"cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[55182]_[200M]_[60, 120]_w[3]","cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[55182]_[200M]_[60, 120]_w[3]","cdmx","EpidemicOracle","200","300","55182","200","60, 120",21600,240,60507,60507,0,0,20332,217,0.9042,0,277.8341,1802.6037,1761,4.2442,4,835.7516,680,7315.90832587462,7282.94817891144,5.06600270960015,"cdmx","EpidemicOracle",200,300,55182,200,"60, 120",3,77,"2018-08-31T03:04:45.623343","2018-08-31T03:04:45.624231","2018-08-31T03:41:03.406533","S30"
"cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[5327]_[200M]_[60, 120]_w[3]","cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[5327]_[200M]_[60, 120]_w[3]","cdmx","EpidemicOracle","200","300","5327","200","60, 120",21600,240,61747,61747,0,0,21787,214,0.8917,0,287.5374,1974.771,1868,4.6168,5,797.9714,670,7660.31226654062,7653.42239488154,"Infinity","cdmx","EpidemicOracle",200,300,5327,200,"60, 120",3,77,"2018-08-31T03:04:45.623343","2018-08-31T03:04:45.624231","2018-08-31T03:41:03.406533","S30"
"cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[11131]_[200M]_[60, 120]_w[3]","cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[11131]_[200M]_[60, 120]_w[3]","cdmx","EpidemicOracle","200","300","11131","200","60, 120",21600,240,60533,60533,0,0,20068,219,0.9125,0,275.4064,1740.0046,1634,4.4886,4,792.9135,645,7169.16779003189,7276.0943711309,5.11642851371117,"cdmx","EpidemicOracle",200,300,11131,200,"60, 120",3,77,"2018-08-31T03:04:45.623343","2018-08-31T03:04:45.624231","2018-08-31T03:41:03.406533","S30"
"cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[61959]_[200M]_[60, 120]_w[3]","cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[61959]_[200M]_[60, 120]_w[3]","cdmx","EpidemicOracle","200","300","61959","200","60, 120",21600,240,61477,61477,0,0,21318,219,0.9125,0,279.7169,1911.6119,1753,4.7078,5,829.7638,655,7355.05463407853,7226.67431046607,4.72993322344927,"cdmx","EpidemicOracle",200,300,61959,200,"60, 120",3,77,"2018-08-31T03:04:45.623343","2018-08-31T03:04:45.624231","2018-08-31T03:41:03.406533","S30"
"cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[44450]_[200M]_[60, 120]_w[3]","cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[44450]_[200M]_[60, 120]_w[3]","cdmx","EpidemicOracle","200","300","44450","200","60, 120",21600,240,60815,60815,0,0,21021,217,0.9042,0,279.2535,1947.1613,1796,4.5899,4,869.2722,690,7542.79121431542,7499.67517588152,4.70713012501304,"cdmx","EpidemicOracle",200,300,44450,200,"60, 120",3,77,"2018-08-31T03:04:45.623343","2018-08-31T03:04:45.624231","2018-08-31T03:41:03.406533","S30"
"cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[4762]_[200M]_[60, 120]_w[3]","cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[4762]_[200M]_[60, 120]_w[3]","cdmx","EpidemicOracle","200","300","4762","200","60, 120",21600,240,61107,61107,0,0,20868,218,0.9083,0,279.3073,1870.0459,1800,4.5229,4,780.6336,645,7242.83582261628,7227.57287237698,4.59451084532608,"cdmx","EpidemicOracle",200,300,4762,200,"60, 120",3,77,"2018-08-31T03:04:45.623343","2018-08-31T03:04:45.624231","2018-08-31T03:41:03.406533","S30"
"cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[20098]_[200M]_[60, 120]_w[3]","cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[20098]_[200M]_[60, 120]_w[3]","cdmx","EpidemicOracle","200","300","20098","200","60, 120",21600,240,62272,62272,0,0,21244,218,0.9083,0,284.6514,1820.8303,1728,4.3624,4,846.1971,690,7432.52851266883,7448.12491043717,"Infinity","cdmx","EpidemicOracle",200,300,20098,200,"60, 120",3,77,"2018-08-31T03:04:45.623343","2018-08-31T03:04:45.624231","2018-08-31T03:41:03.406533","S30"
"cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[61667]_[200M]_[60, 120]_w[3]","cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[61667]_[200M]_[60, 120]_w[3]","cdmx","EpidemicOracle","200","300","61667","200","60, 120",21600,240,61838,61838,0,0,20928,216,0.9,0,285.287,1792.8565,1650,4.6806,5,839.5959,670,7271.73358234669,7283.92886687891,"Infinity","cdmx","EpidemicOracle",200,300,61667,200,"60, 120",3,77,"2018-08-31T03:04:45.623343","2018-08-31T03:04:45.624231","2018-08-31T03:41:03.406533","S30"
"cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[15405]_[200M]_[60, 120]_w[3]","cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[15405]_[200M]_[60, 120]_w[3]","cdmx","EpidemicOracle","200","300","15405","200","60, 120",21600,240,63114,63114,0,0,21596,214,0.8917,0,293.9252,1986.8598,1871,4.3785,4,844.9749,700,7424.26613048389,7374.16556825849,4.43944872480748,"cdmx","EpidemicOracle",200,300,15405,200,"60, 120",3,77,"2018-08-31T03:04:45.623343","2018-08-31T03:04:45.624231","2018-08-31T03:41:03.406533","S30"
"cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[98682]_[200M]_[60, 120]_w[3]","cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[98682]_[200M]_[60, 120]_w[3]","cdmx","EpidemicOracle","200","300","98682","200","60, 120",21600,240,62864,62864,0,0,22758,221,0.9208,0,283.4525,1938.1403,1876,4.6063,5,842.8296,680,7802.66525404992,7755.87951604925,4.93216810461972,"cdmx","EpidemicOracle",200,300,98682,200,"60, 120",3,77,"2018-08-31T03:04:45.623343","2018-08-31T03:04:45.624231","2018-08-31T03:41:03.406533","S30"
"cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[82509]_[200M]_[60, 120]_w[3]","cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[82509]_[200M]_[60, 120]_w[3]","cdmx","EpidemicOracle","200","300","82509","200","60, 120",21600,240,61521,61521,0,0,21544,221,0.9208,0,277.3756,1901.9774,1798,4.4389,4,827.1028,690,7164.75080577274,6871.348839734,4.39261424999251,"cdmx","EpidemicOracle",200,300,82509,200,"60, 120",3,77,"2018-08-31T03:04:45.623343","2018-08-31T03:04:45.624231","2018-08-31T03:41:03.406533","S30"
"cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[65139]_[200M]_[60, 120]_w[3]","cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[65139]_[200M]_[60, 120]_w[3]","cdmx","EpidemicOracle","200","300","65139","200","60, 120",21600,240,62505,62505,0,0,22166,215,0.8958,0,289.7209,2016.814,1933,4.8837,5,853.0478,690,7595.82821028917,7630.9759397269,4.65797505400068,"cdmx","EpidemicOracle",200,300,65139,200,"60, 120",3,77,"2018-08-31T03:04:45.623343","2018-08-31T03:04:45.624231","2018-08-31T03:41:03.406533","S30"
"cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[4029]_[200M]_[60, 120]_w[3]","cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[4029]_[200M]_[60, 120]_w[3]","cdmx","EpidemicOracle","200","300","4029","200","60, 120",21600,240,60691,60691,0,0,20253,220,0.9167,0,274.8682,1802.0773,1640,4.4636,4,841.035,685,6980.56970663912,6964.0064811552,4.85083097982954,"cdmx","EpidemicOracle",200,300,4029,200,"60, 120",3,77,"2018-08-31T03:04:45.623343","2018-08-31T03:04:45.624231","2018-08-31T03:41:03.406533","S30"
"cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[90521]_[200M]_[60, 120]_w[3]","cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[90521]_[200M]_[60, 120]_w[3]","cdmx","EpidemicOracle","200","300","90521","200","60, 120",21600,240,62879,62879,0,0,22979,218,0.9083,0,287.4358,1970.1468,1866,4.6651,5,802.3191,650,7638.51144478113,7664.92794395392,4.53141103998563,"cdmx","EpidemicOracle",200,300,90521,200,"60, 120",3,77,"2018-08-31T03:04:45.623343","2018-08-31T03:04:45.624231","2018-08-31T03:41:03.406533","S30"
"cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[98820]_[200M]_[60, 120]_w[3]","cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[98820]_[200M]_[60, 120]_w[3]","cdmx","EpidemicOracle","200","300","98820","200","60, 120",21600,240,61818,61818,0,0,21345,218,0.9083,0,282.5688,1937.5459,1823,4.6789,5,768.9885,615,7974.32653971338,7844.09112754564,4.82596204570916,"cdmx","EpidemicOracle",200,300,98820,200,"60, 120",3,77,"2018-08-31T03:04:45.623343","2018-08-31T03:04:45.624231","2018-08-31T03:41:03.406533","S30"
"cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[3136]_[200M]_[60, 120]_w[3]","cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[3136]_[200M]_[60, 120]_w[3]","cdmx","EpidemicOracle","200","300","3136","200","60, 120",21600,240,62673,62673,0,0,22090,221,0.9208,0,282.5882,1783.0905,1649,4.6109,5,772.5725,625,7420.43105415541,7434.30529933016,4.6582272609364,"cdmx","EpidemicOracle",200,300,3136,200,"60, 120",3,77,"2018-08-31T03:04:45.623343","2018-08-31T03:04:45.624231","2018-08-31T03:41:03.406533","S30"
"cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[35402]_[200M]_[60, 120]_w[3]","cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[35402]_[200M]_[60, 120]_w[3]","cdmx","EpidemicOracle","200","300","35402","200","60, 120",21600,240,60558,60558,0,0,20325,216,0.9,0,279.3611,1825.5741,1754,4.5185,4,736.9086,605,7259.6504509203,7178.72613210242,4.84926719585581,"cdmx","EpidemicOracle",200,300,35402,200,"60, 120",3,77,"2018-08-31T03:04:45.623343","2018-08-31T03:04:45.624231","2018-08-31T03:41:03.406533","S30"
"cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[64524]_[200M]_[60, 120]_w[3]","cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[64524]_[200M]_[60, 120]_w[3]","cdmx","EpidemicOracle","200","300","64524","200","60, 120",21600,240,62114,62114,0,0,22014,222,0.925,0,278.7928,1942.2838,1733,4.5541,5,830.685,675,7218.12790957272,7143.56934034531,"Infinity","cdmx","EpidemicOracle",200,300,64524,200,"60, 120",3,77,"2018-08-31T03:04:45.623343","2018-08-31T03:04:45.624231","2018-08-31T03:41:03.406533","S30"
"cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[37578]_[200M]_[60, 120]_w[3]","cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[37578]_[200M]_[60, 120]_w[3]","cdmx","EpidemicOracle","200","300","37578","200","60, 120",21600,240,61160,61160,0,0,21142,221,0.9208,0,275.7421,1871.4796,1810,4.5701,4,775.9601,640,6861.25006704838,6817.34300575081,4.33076492800853,"cdmx","EpidemicOracle",200,300,37578,200,"60, 120",3,77,"2018-08-31T03:04:45.623343","2018-08-31T03:04:45.624231","2018-08-31T03:41:03.406533","S30"
"cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[16966]_[200M]_[60, 120]_w[3]","cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[16966]_[200M]_[60, 120]_w[3]","cdmx","EpidemicOracle","200","300","16966","200","60, 120",21600,240,60665,60665,0,0,20419,219,0.9125,0,276.0091,1810.8584,1757,4.3927,4,780.1742,640,7565.07041142841,7495.61126382855,4.90124392818801,"cdmx","EpidemicOracle",200,300,16966,200,"60, 120",3,77,"2018-08-31T03:04:45.623343","2018-08-31T03:04:45.624231","2018-08-31T03:41:03.406533","S30"
"cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[84181]_[200M]_[60, 120]_w[3]","cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[84181]_[200M]_[60, 120]_w[3]","cdmx","EpidemicOracle","200","300","84181","200","60, 120",21600,240,62251,62251,0,0,22008,216,0.9,0,287.1991,1854.7269,1828,4.6389,4,776.6886,650,7480.9864291756,7269.68256191772,"Infinity","cdmx","EpidemicOracle",200,300,84181,200,"60, 120",3,77,"2018-08-31T03:04:45.623343","2018-08-31T03:04:45.624231","2018-08-31T03:41:03.406533","S30"
"cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[91016]_[200M]_[60, 120]_w[3]","cdmx_EpidemicOracleRouter_200n_[300]ttl_[21600]s_seed[91016]_[200M]_[60, 120]_w[3]","cdmx","EpidemicOracle","200","300","91016","200","60, 120",21600,240,62851,62851,0,0,22342,220,0.9167,0,284.6864,1881.2318,1779,4.7364,5,812.668,665,7762.64097176583,7753.63095198433,"Infinity","cdmx","EpidemicOracle",200,300,91016,200,"60, 120",3,77,"2018-08-31T03:04:45.623343","2018-08-31T03:04:45.624231","2018-08-31T03:41:03.406533","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[78802]_[150M]_[60, 120]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[78802]_[150M]_[60, 120]_w[3]","cdmx","EpidemicOracle","400","300","78802","150","60, 120",21600,241,127011,127011,0,0,43142,224,0.9295,0,566.0134,1497.058,1433,5.4554,5,624.4279,510,8138.1641813225,8156.78796587516,6.27435267269964,"cdmx","EpidemicOracle",400,300,78802,150,"60, 120",3,74,"2018-08-31T02:45:53.103732","2018-08-31T02:45:53.104613","2018-08-31T03:57:53.219254","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[94176]_[150M]_[60, 120]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[94176]_[150M]_[60, 120]_w[3]","cdmx","EpidemicOracle","400","300","94176","150","60, 120",21600,241,127998,127998,0,0,42878,223,0.9253,0,572.9821,1451.6054,1329,5.1883,5,613.3013,495,7451.77379021082,7422.90112861918,5.77672886547842,"cdmx","EpidemicOracle",400,300,94176,150,"60, 120",3,74,"2018-08-31T02:45:53.103732","2018-08-31T02:45:53.104613","2018-08-31T03:57:53.219254","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[65221]_[150M]_[60, 120]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[65221]_[150M]_[60, 120]_w[3]","cdmx","EpidemicOracle","400","300","65221","150","60, 120",21600,241,127876,127876,0,0,43608,227,0.9419,0,562.3304,1385.2467,1391,5.3128,5,632.2651,530,7360.44945063895,7294.41486823913,6.23028193060616,"cdmx","EpidemicOracle",400,300,65221,150,"60, 120",3,74,"2018-08-31T02:45:53.103732","2018-08-31T02:45:53.104613","2018-08-31T03:57:53.219254","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[44180]_[150M]_[60, 120]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[44180]_[150M]_[60, 120]_w[3]","cdmx","EpidemicOracle","400","300","44180","150","60, 120",21600,241,130230,130230,0,0,44755,227,0.9419,0,572.7004,1488.5639,1373,5.2291,5,629.1947,505,7501.89144869456,7550.9526394629,5.86603453600675,"cdmx","EpidemicOracle",400,300,44180,150,"60, 120",3,74,"2018-08-31T02:45:53.103732","2018-08-31T02:45:53.104613","2018-08-31T03:57:53.219254","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[79009]_[150M]_[60, 120]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[79009]_[150M]_[60, 120]_w[3]","cdmx","EpidemicOracle","400","300","79009","150","60, 120",21600,241,130406,130406,0,0,45024,224,0.9295,0,581.1696,1447.2143,1356,5.317,5,623.1633,510,7545.19332345881,7583.61578449325,"Infinity","cdmx","EpidemicOracle",400,300,79009,150,"60, 120",3,74,"2018-08-31T02:45:53.103732","2018-08-31T02:45:53.104613","2018-08-31T03:57:53.219254","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[68831]_[150M]_[60, 120]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[68831]_[150M]_[60, 120]_w[3]","cdmx","EpidemicOracle","400","300","68831","150","60, 120",21600,241,127553,127553,0,0,43485,225,0.9336,0,565.9022,1512.9822,1437,5.5022,5,609.6726,510,7068.44309788235,6970.09036375597,5.49369302481722,"cdmx","EpidemicOracle",400,300,68831,150,"60, 120",3,74,"2018-08-31T02:45:53.103732","2018-08-31T02:45:53.104613","2018-08-31T03:57:53.219254","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[73906]_[150M]_[60, 120]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[73906]_[150M]_[60, 120]_w[3]","cdmx","EpidemicOracle","400","300","73906","150","60, 120",21600,241,128473,128473,0,0,43000,225,0.9336,0,569.9911,1448.2044,1368,5.2933,5,610.0602,505,7414.32163076544,7286.00433623414,5.67907908782101,"cdmx","EpidemicOracle",400,300,73906,150,"60, 120",3,74,"2018-08-31T02:45:53.103732","2018-08-31T02:45:53.104613","2018-08-31T03:57:53.219254","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[15598]_[150M]_[60, 120]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[15598]_[150M]_[60, 120]_w[3]","cdmx","EpidemicOracle","400","300","15598","150","60, 120",21600,241,129308,129308,0,0,45022,225,0.9336,0,573.7022,1479.9467,1458,5.52,5,630.5012,520,7701.60142387422,7600.4721836285,5.91046057157132,"cdmx","EpidemicOracle",400,300,15598,150,"60, 120",3,74,"2018-08-31T02:45:53.103732","2018-08-31T02:45:53.104613","2018-08-31T03:57:53.219254","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[78051]_[150M]_[60, 120]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[78051]_[150M]_[60, 120]_w[3]","cdmx","EpidemicOracle","400","300","78051","150","60, 120",21600,241,131445,131445,0,0,46539,227,0.9419,0,578.0529,1501.5727,1416,5.1542,5,679.5409,535,7252.22774616767,7159.30613176039,5.61531732741425,"cdmx","EpidemicOracle",400,300,78051,150,"60, 120",3,74,"2018-08-31T02:45:53.103732","2018-08-31T02:45:53.104613","2018-08-31T03:57:53.219254","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[71182]_[150M]_[60, 120]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[71182]_[150M]_[60, 120]_w[3]","cdmx","EpidemicOracle","400","300","71182","150","60, 120",21600,241,126974,126974,0,0,43396,226,0.9378,0,560.8319,1450.0619,1331,5.1903,5,663.0011,530,7391.2860293963,7476.76956509269,6.02017538225377,"cdmx","EpidemicOracle",400,300,71182,150,"60, 120",3,74,"2018-08-31T02:45:53.103732","2018-08-31T02:45:53.104613","2018-08-31T03:57:53.219254","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[15475]_[150M]_[60, 120]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[15475]_[150M]_[60, 120]_w[3]","cdmx","EpidemicOracle","400","300","15475","150","60, 120",21600,241,127435,127435,0,0,41992,224,0.9295,0,567.9063,1393.5223,1340,5.308,5,604.3795,500,7441.42919123002,7470.59891966893,6.33540965941684,"cdmx","EpidemicOracle",400,300,15475,150,"60, 120",3,74,"2018-08-31T02:45:53.103732","2018-08-31T02:45:53.104613","2018-08-31T03:57:53.219254","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[45907]_[150M]_[60, 120]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[45907]_[150M]_[60, 120]_w[3]","cdmx","EpidemicOracle","400","300","45907","150","60, 120",21600,241,125735,125735,0,0,42561,224,0.9295,0,560.317,1409.8973,1320,5.0536,5,640.0559,515,7467.60558883103,7470.35262183541,6.13838956865337,"cdmx","EpidemicOracle",400,300,45907,150,"60, 120",3,74,"2018-08-31T02:45:53.103732","2018-08-31T02:45:53.104613","2018-08-31T03:57:53.219254","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[5768]_[150M]_[60, 120]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[5768]_[150M]_[60, 120]_w[3]","cdmx","EpidemicOracle","400","300","5768","150","60, 120",21600,241,130866,130866,0,0,45474,227,0.9419,0,575.5022,1524.4097,1443,5.5507,5,676.8474,525,7135.63794594598,7072.68185778954,"Infinity","cdmx","EpidemicOracle",400,300,5768,150,"60, 120",3,74,"2018-08-31T02:45:53.103732","2018-08-31T02:45:53.104613","2018-08-31T03:57:53.219254","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[28749]_[150M]_[60, 120]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[28749]_[150M]_[60, 120]_w[3]","cdmx","EpidemicOracle","400","300","28749","150","60, 120",21600,241,130646,130646,0,0,45486,223,0.9253,0,584.8565,1535.8969,1438,5.4215,5,665.3,530,7783.94911861698,7664.30648154076,5.70689364731577,"cdmx","EpidemicOracle",400,300,28749,150,"60, 120",3,74,"2018-08-31T02:45:53.103732","2018-08-31T02:45:53.104613","2018-08-31T03:57:53.219254","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[24113]_[150M]_[60, 120]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[24113]_[150M]_[60, 120]_w[3]","cdmx","EpidemicOracle","400","300","24113","150","60, 120",21600,241,126643,126643,0,0,42285,229,0.9502,0,552.0262,1386.2838,1341,5.2838,5,604.2364,485,7207.28257385551,7134.1916801444,5.82086094013096,"cdmx","EpidemicOracle",400,300,24113,150,"60, 120",3,74,"2018-08-31T02:45:53.103732","2018-08-31T02:45:53.104613","2018-08-31T03:57:53.219254","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[80454]_[150M]_[60, 120]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[80454]_[150M]_[60, 120]_w[3]","cdmx","EpidemicOracle","400","300","80454","150","60, 120",21600,241,127767,127767,0,0,42937,224,0.9295,0,569.3884,1436.0893,1363,5.2902,5,656.1494,530,7367.42918712244,7175.51841766408,5.71790206479094,"cdmx","EpidemicOracle",400,300,80454,150,"60, 120",3,74,"2018-08-31T02:45:53.103732","2018-08-31T02:45:53.104613","2018-08-31T03:57:53.219254","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[59004]_[150M]_[60, 120]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[59004]_[150M]_[60, 120]_w[3]","cdmx","EpidemicOracle","400","300","59004","150","60, 120",21600,241,127117,127117,0,0,42712,224,0.9295,0,566.4866,1420.0179,1327,5.2009,5,583.5939,495,7207.67510362156,7186.70604830288,5.76008231058442,"cdmx","EpidemicOracle",400,300,59004,150,"60, 120",3,74,"2018-08-31T02:45:53.103732","2018-08-31T02:45:53.104613","2018-08-31T03:57:53.219254","S30"
"cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[54008]_[150M]_[60, 120]_w[3]","cdmx_EpidemicOracleRouter_400n_[300]ttl_[21600]s_seed[54008]_[150M]_[60, 120]_w[3]","cdmx","EpidemicOracle","400","300","54008","150","60, 120",21600,241,123449,123449,0,0,41291,223,0.9253,0,552.583,1398.1076,1325,5.426,5,637.0368,510,7536.42276543977,7351.53580449872,6.06078014628568,"cdmx","EpidemicOracle",400,300,54008,150,"60, 120",3,74,"2018-08-31T02:45:53.103732","2018-08-31T02:45:53.104613","2018-08-31T03:57:53.219254","S30"
